TimeOfDay	Time	EMG	Ground	ECG
15:42:49.552	0.115	0	0	0
15:42:49.552	0.1152	0	0	0
15:42:49.552	0.1154	0	0	0
15:42:49.552	0.1156	0	0	0
15:42:49.552	0.1158	0	0	0
15:42:49.553	0.116	0	0	0
15:42:49.553	0.1162	0	0	0
15:42:49.553	0.1164	0	0	0
15:42:49.553	0.1166	0	0	0
15:42:49.553	0.1168	0	0	0
15:42:49.554	0.117	0	0	0
15:42:49.554	0.1172	0	0	0
15:42:49.554	0.1174	0	0	0
15:42:49.554	0.1176	0	0	0
15:42:49.554	0.1178	0	0	0
15:42:49.555	0.118	0	0	0
15:42:49.555	0.1182	0	0	0
15:42:49.555	0.1184	0	0	0
15:42:49.555	0.1186	0	0	0
15:42:49.555	0.1188	0	0	0
15:42:49.556	0.119	0	0	0
15:42:49.556	0.1192	0	0	0
15:42:49.556	0.1194	0	0	0
15:42:49.556	0.1196	0	0	0
15:42:49.556	0.1198	0	0	0
15:42:49.557	0.12	0	0	0
15:42:49.557	0.1202	0	0	0
15:42:49.557	0.1204	0	0	0
15:42:49.557	0.1206	0	0	0
15:42:49.557	0.1208	0	0	0
15:42:49.558	0.121	0	0	0
15:42:49.558	0.1212	0	0	0
15:42:49.558	0.1214	0	0	0
15:42:49.558	0.1216	0	0	0
15:42:49.558	0.1218	0	0	0
15:42:49.559	0.122	0	0	0
15:42:49.559	0.1222	0	0	0
15:42:49.559	0.1224	0	0	0
15:42:49.559	0.1226	0	0	0
15:42:49.559	0.1228	0	0	0
15:42:49.560	0.123	0	0	0
15:42:49.560	0.1232	0	0	0
15:42:49.560	0.1234	0	0	0
15:42:49.560	0.1236	0	0	0
15:42:49.560	0.1238	0	0	0
15:42:49.561	0.124	0	0	0
15:42:49.561	0.1242	0	0	0
15:42:49.561	0.1244	0	0	0
15:42:49.561	0.1246	0	0	0
15:42:49.561	0.1248	0	0	0
15:42:49.562	0.125	0	0	0
15:42:49.562	0.1252	0	0	0
15:42:49.562	0.1254	0	0	0
15:42:49.562	0.1256	0	0	0
15:42:49.562	0.1258	0	0	0
15:42:49.563	0.126	0	0	0
15:42:49.563	0.1262	0	0	0
15:42:49.563	0.1264	0	0	0
15:42:49.563	0.1266	0	0	0
15:42:49.563	0.1268	0	0	0
15:42:49.564	0.127	0	0	0
15:42:49.564	0.1272	0	0	0
15:42:49.564	0.1274	0	0	0
15:42:49.564	0.1276	0	0	0
15:42:49.564	0.1278	0	0	0
15:42:49.565	0.128	0	0	0
15:42:49.565	0.1282	0	0	0
15:42:49.565	0.1284	0	0	0
15:42:49.565	0.1286	0	0	0
15:42:49.565	0.1288	0	0	0
15:42:49.566	0.129	0	0	0
15:42:49.566	0.1292	0	0	0
15:42:49.566	0.1294	0	0	0
15:42:49.566	0.1296	0	0	0
15:42:49.566	0.1298	0	0	0
15:42:49.567	0.13	0	0	0
15:42:49.567	0.1302	0	0	0
15:42:49.567	0.1304	0	0	0
15:42:49.567	0.1306	0	0	0
15:42:49.567	0.1308	0	0	0
15:42:49.568	0.131	0	0	0
15:42:49.568	0.1312	0	0	0
15:42:49.568	0.1314	0	0	0
15:42:49.568	0.1316	0	0	0
15:42:49.568	0.1318	0	0	0
15:42:49.569	0.132	0	0	0
15:42:49.569	0.1322	0	0	0
15:42:49.569	0.1324	0	0	0
15:42:49.569	0.1326	0	0	0
15:42:49.569	0.1328	0	0	0
15:42:49.570	0.133	0	0	0
15:42:49.570	0.1332	0	0	0
15:42:49.570	0.1334	0	0	0
15:42:49.570	0.1336	0	0	0
15:42:49.570	0.1338	0	0	0
15:42:49.571	0.134	0	0	0
15:42:49.571	0.1342	0	0	0
15:42:49.571	0.1344	0	0	0
15:42:49.571	0.1346	0	0	0
15:42:49.571	0.1348	0	0	0
15:42:49.572	0.135	0	0	0
15:42:49.572	0.1352	0	0	0
15:42:49.572	0.1354	0	0	0
15:42:49.572	0.1356	0	0	0
15:42:49.572	0.1358	0	0	0
15:42:49.573	0.136	0	0	0
15:42:49.573	0.1362	0	0	0
15:42:49.573	0.1364	0	0	0
15:42:49.573	0.1366	0	0	0
15:42:49.573	0.1368	0	0	0
15:42:49.574	0.137	0	0	0
15:42:49.574	0.1372	0	0	0
15:42:49.574	0.1374	0	0	0
15:42:49.574	0.1376	0	0	0
15:42:49.574	0.1378	0	0	0
15:42:49.575	0.138	0	0	0
15:42:49.575	0.1382	0	0	0
15:42:49.575	0.1384	0	0	0
15:42:49.575	0.1386	0	0	0
15:42:49.575	0.1388	0	0	0
15:42:49.576	0.139	0	0	0
15:42:49.576	0.1392	0	0	0
15:42:49.576	0.1394	0	0	0
15:42:49.576	0.1396	0	0	0
15:42:49.576	0.1398	0	0	0
15:42:49.577	0.14	0	0	0
15:42:49.577	0.1402	0	0	0
15:42:49.577	0.1404	0	0	0
15:42:49.577	0.1406	0	0	0
15:42:49.577	0.1408	0	0	0
15:42:49.578	0.141	0	0	0
15:42:49.578	0.1412	0	0	0
15:42:49.578	0.1414	0	0	0
15:42:49.578	0.1416	0	0	0
15:42:49.578	0.1418	0	0	0
15:42:49.579	0.142	0	0	0
15:42:49.579	0.1422	0	0	0
15:42:49.579	0.1424	0	0	0
15:42:49.579	0.1426	0	0	0
15:42:49.579	0.1428	0	0	0
15:42:49.580	0.143	0	0	0
15:42:49.580	0.1432	0	0	0
15:42:49.580	0.1434	0	0	0
15:42:49.580	0.1436	0	0	0
15:42:49.580	0.1438	0	0	0
15:42:49.581	0.144	0	0	0
15:42:49.581	0.1442	0	0	0
15:42:49.581	0.1444	0	0	0
15:42:49.581	0.1446	0	0	0
15:42:49.581	0.1448	0	0	0
15:42:49.582	0.145	0	0	0
15:42:49.582	0.1452	0	0	0
15:42:49.582	0.1454	0	0	0
15:42:49.582	0.1456	0	0	0
15:42:49.582	0.1458	0	0	0
15:42:49.583	0.146	0	0	0
15:42:49.583	0.1462	0	0	0
15:42:49.583	0.1464	0	0	0
15:42:49.583	0.1466	0	0	0
15:42:49.583	0.1468	0	0	0
15:42:49.584	0.147	0	0	0
15:42:49.584	0.1472	0	0	0
15:42:49.584	0.1474	0	0	0
